TIME,TOTAL_CPU,GET //192.168.165.219:8080/openmrs/ws/rest/v1/person?q=,GET //192.168.165.219:8080/openmrs/ws/rest/v1/person,GET //192.168.165.219:8080/openmrs/ws/rest/v1/encounter?patient=,GET //192.168.165.219:8080/openmrs/ws/rest/v1/concept?q=,GET //192.168.165.219:8080/openmrs/ws/rest/v1/obs?patient=,POST //192.168.165.219:8080/openmrs/ws/rest/v1/person,GET //192.168.165.219:8080/openmrs/ws/rest/v1/encountertype?q=,DELETE //192.168.165.219:8080/openmrs/ws/rest/v1/person
2019-09-28 20:13:09+00:00,42.06,2,6,3,5,1,7,1,1
2019-09-28 20:13:39+00:00,51.75,10,3,0,3,2,7,0,0
2019-09-28 20:14:09+00:00,51.46,3,1,1,0,2,7,0,0
2019-09-28 20:14:39+00:00,50.62,3,3,1,2,2,4,1,0
2019-09-28 20:15:09+00:00,50.38,3,1,1,1,1,6,0,0
2019-09-28 20:15:39+00:00,50.88,2,3,5,0,0,7,0,0
2019-09-28 20:16:09+00:00,50.17,6,1,2,3,2,2,0,1
2019-09-28 20:16:39+00:00,51.05,6,8,3,1,2,8,0,0
2019-09-28 20:17:09+00:00,50.97,4,1,3,1,3,4,0,0
2019-09-28 20:17:39+00:00,50.73,4,6,3,0,1,4,1,0
2019-09-28 20:18:09+00:00,50.84,3,4,0,2,1,3,1,0
2019-09-28 20:18:39+00:00,51.2,5,5,1,5,0,5,2,0
2019-09-28 20:19:09+00:00,50.39,3,2,0,1,4,9,0,1
2019-09-28 20:19:39+00:00,50.45,3,2,0,1,0,0,0,2
2019-09-28 20:20:09+00:00,50.71,4,2,0,7,0,5,1,7
2019-09-28 20:20:39+00:00,51.05,5,4,0,7,1,4,1,5
2019-09-28 20:21:09+00:00,50.98,6,6,1,15,3,7,1,4
2019-09-28 20:21:39+00:00,51.0,7,7,5,12,4,14,2,19
2019-09-28 20:22:09+00:00,51.91,0,0,0,0,0,0,0,0
2019-09-28 20:22:39+00:00,56.33,0,0,0,0,0,0,0,0
2019-09-28 20:23:09+00:00,50.56,0,0,0,0,0,0,0,0
2019-09-28 20:23:39+00:00,46.38,33,42,26,102,25,68,6,22
2019-09-28 20:24:09+00:00,53.76,1,3,1,8,0,8,0,3
2019-09-28 20:24:39+00:00,53.9,7,9,1,17,1,13,2,4
2019-09-28 20:25:09+00:00,54.56,5,5,2,30,3,16,3,11
2019-09-28 20:25:39+00:00,55.37,9,4,2,43,5,23,2,14
2019-09-28 20:26:09+00:00,62.27,1,2,0,29,2,16,2,11
2019-09-28 20:26:39+00:00,84.44,7,4,3,109,13,55,39,12
2019-09-28 20:27:09+00:00,85.37,21,9,8,114,20,61,46,20
2019-09-28 20:27:39+00:00,87.23,27,24,4,123,17,89,39,38
2019-09-28 20:28:09+00:00,84.63,20,21,10,73,13,89,55,34
2019-09-28 20:28:39+00:00,72.17,0,0,0,0,0,0,0,0
2019-09-28 20:29:09+00:00,57.23,67,41,16,48,15,98,21,57
2019-09-28 20:29:39+00:00,78.06,57,57,5,37,5,145,22,120
2019-09-28 20:30:09+00:00,63.08,82,64,11,38,18,174,21,161
2019-09-28 20:30:39+00:00,69.09,76,72,9,52,14,156,25,132
2019-09-28 20:31:09+00:00,63.81,83,108,9,44,8,178,22,148
2019-09-28 20:31:39+00:00,58.44,77,74,9,44,16,163,25,146
2019-09-28 20:32:09+00:00,63.42,109,104,14,40,11,151,13,131
2019-09-28 20:32:39+00:00,62.2,105,80,16,63,9,144,36,109
2019-09-28 20:33:09+00:00,63.09,90,54,20,68,10,156,32,118
2019-09-28 20:33:39+00:00,51.46,107,64,12,39,9,187,16,158
2019-09-28 20:34:09+00:00,28.44,0,0,0,0,0,0,0,0
2019-09-28 20:34:39+00:00,2.27,0,0,0,0,0,0,0,0
2019-09-28 20:35:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:35:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:36:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:36:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 20:37:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 20:37:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:38:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:38:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:39:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:39:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:40:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:40:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:41:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 20:41:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:42:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:42:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:43:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:43:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 20:44:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:44:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:45:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:45:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 20:46:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:46:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 20:47:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:47:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 20:48:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:48:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 20:49:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:49:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 20:50:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:50:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:51:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 20:51:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:52:09+00:00,0.04,0,0,0,0,0,0,0,0
2019-09-28 20:52:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 20:53:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:53:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:54:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:54:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 20:55:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 20:55:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:56:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:56:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 20:57:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 20:57:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:58:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:58:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:59:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 20:59:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:00:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:00:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:01:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:01:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:02:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:02:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:03:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:03:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:04:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:04:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:05:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:05:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:06:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:06:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:07:09+00:00,0.04,0,0,0,0,0,0,0,0
2019-09-28 21:07:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:08:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:08:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:09:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:09:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:10:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:10:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:11:09+00:00,0.09,0,0,0,0,0,0,0,0
2019-09-28 21:11:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:12:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:12:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:13:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:13:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:14:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:14:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:15:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:15:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:16:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:16:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:17:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:17:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:18:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:18:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:19:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:19:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:20:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:20:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:21:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:21:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:22:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:22:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:23:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:23:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:24:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:24:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:25:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:25:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:26:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:26:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:27:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:27:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:28:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:28:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:29:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:29:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:30:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:30:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:31:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:31:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:32:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:32:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:33:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:33:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:34:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:34:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:35:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:35:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:36:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:36:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:37:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:37:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:38:09+00:00,0.04,0,0,0,0,0,0,0,0
2019-09-28 21:38:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:39:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:39:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:40:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:40:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:41:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:41:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:42:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:42:39+00:00,0.01,0,0,0,0,0,0,0,0
2019-09-28 21:43:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:43:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:44:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:44:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:45:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:45:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:46:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:46:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:47:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:47:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:48:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:48:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:49:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:49:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:50:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:50:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:51:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:51:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:52:09+00:00,0.05,0,0,0,0,0,0,0,0
2019-09-28 21:52:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:53:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:53:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:54:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:54:39+00:00,0.01,0,0,0,0,0,0,0,0
2019-09-28 21:55:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:55:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:56:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:56:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:57:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:57:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:58:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:58:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 21:59:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 21:59:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:00:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:00:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:01:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:01:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:02:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:02:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:03:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:03:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:04:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:04:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:05:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:05:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:06:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:06:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:07:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:07:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:08:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:08:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:09:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:09:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:10:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:10:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:11:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:11:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:12:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:12:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:13:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:13:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:14:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:14:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:15:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:15:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:16:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:16:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:17:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:17:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:18:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:18:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:19:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:19:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:20:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:20:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:21:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:21:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:22:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:22:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:23:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:23:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:24:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:24:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:25:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:25:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:26:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:26:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:27:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:27:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:28:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:28:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:29:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:29:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:30:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:30:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:31:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:31:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:32:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:32:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:33:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:33:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:34:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:34:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:35:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:35:39+00:00,0.01,0,0,0,0,0,0,0,0
2019-09-28 22:36:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:36:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:37:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:37:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:38:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:38:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:39:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:39:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:40:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:40:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:41:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:41:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:42:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:42:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:43:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:43:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:44:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:44:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:45:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:45:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:46:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:46:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:47:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:47:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:48:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:48:39+00:00,0.01,0,0,0,0,0,0,0,0
2019-09-28 22:49:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:49:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:50:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:50:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:51:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:51:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:52:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:52:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:53:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:53:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:54:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:54:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:55:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:55:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:56:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:56:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:57:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:57:39+00:00,0.04,0,0,0,0,0,0,0,0
2019-09-28 22:58:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:58:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 22:59:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 22:59:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:00:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 23:00:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:01:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 23:01:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:02:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 23:02:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:03:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:03:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 23:04:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:04:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:05:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 23:05:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:06:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:06:39+00:00,0.01,0,0,0,0,0,0,0,0
2019-09-28 23:07:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:07:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:08:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 23:08:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:09:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:09:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:10:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 23:10:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 23:11:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 23:11:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:12:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:12:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:13:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:13:39+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 23:14:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:14:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:15:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:15:39+00:00,0.01,0,0,0,0,0,0,0,0
2019-09-28 23:16:09+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:16:39+00:00,0.03,0,0,0,0,0,0,0,0
2019-09-28 23:17:09+00:00,0.02,0,0,0,0,0,0,0,0
2019-09-28 23:17:39+00:00,0.03,0,0,0,0,0,0,0,0
